Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
61370;1,224999;14,6007;1,3949;-0,4229;359,8798;249,6400;346,1740;True;True;-0,4171;1,5920;0,4320;318,2095;35,5502;347,0871;11,7651;-3,5840;1,0942;0,0000;-0,5531;1,5699;0,2823;292,9055;344,9311;4,5364;-1,6297;1,1918;1,8550;0,0000;
61375;1,249999;14,5872;1,4046;-0,4946;8,7087;260,3584;353,2119;True;True;-0,2838;1,6031;0,4205;317,1980;37,7049;358,1436;6,4838;2,9144;-1,4269;0,0000;-0,6927;1,5658;0,2305;301,6917;6,9380;343,1120;-3,1935;-0,2939;-2,0460;0,0000;
61380;1,274999;14,5742;1,4476;-0,5239;7,0163;261,8422;349,7197;True;True;-0,1546;1,6259;0,3174;309,2741;63,3109;357,0891;2,7844;-0,2814;-3,8118;0,0000;-0,7410;1,5659;0,2207;304,7579;26,4791;305,8457;-1,3906;0,6058;-0,5574;0,0000;
61385;1,299999;14,5755;1,4466;-0,5265;6,1081;266,8044;350,8562;True;True;-0,0982;1,5830;0,2515;305,6031;58,7702;14,6371;0,8108;-2,2510;-1,6120;0,0000;-0,7460;1,5836;0,2084;292,8191;32,2159;303,3882;1,0183;0,4492;0,0400;0,0000;
61390;1,324999;14,5758;1,4164;-0,5059;5,5350;271,4758;350,5893;True;True;-0,0662;1,5278;0,1567;302,1000;59,0696;15,3542;1,7495;-2,7157;-5,0472;0,0000;-0,6892;1,5781;0,2078;293,5929;54,8261;275,7395;3,2161;-0,2861;-0,3687;0,0000;
61395;1,349999;14,5744;1,3844;-0,4541;6,4464;272,9031;350,0877;True;True;-0,0176;1,5427;0,1088;293,9419;67,2090;7,8756;3,8537;1,9134;-2,1562;0,0000;-0,6053;1,5792;0,1992;289,0962;59,9814;291,3281;5,7652;0,1110;-0,3404;0,0000;
61400;1,374999;14,5730;1,4175;-0,3565;9,5830;276,3324;351,2919;True;True;0,0652;1,6260;0,1157;294,2898;58,1236;18,6885;4,8830;5,0106;-0,0234;0,0000;-0,4991;1,5873;0,1957;292,4705;73,0698;263,9692;5,8326;0,7403;-0,2080;0,0000;
61405;1,399999;14,5762;1,4525;-0,2384;8,2857;286,8348;356,6891;True;True;0,1427;1,7005;0,1264;304,0685;45,9593;20,1088;2,0663;2,1735;0,3029;0,0000;-0,3963;1,6212;0,2155;293,5067;61,3787;270,9949;3,6659;1,6981;1,1309;0,0000;
61410;1,424999;14,5720;1,5125;-0,1436;5,2142;295,8973;357,3363;True;True;0,1942;1,7198;0,1181;301,0663;32,9832;34,2183;1,6085;-0,5482;-0,1340;0,0000;-0,2982;1,6531;0,2352;287,5129;57,4967;280,0772;3,5410;0,4386;1,0115;0,0000;
61415;1,449999;14,5684;1,5320;-0,0624;6,2228;302,0659;357,0560;True;True;0,2473;1,6786;0,0943;302,2591;40,7663;25,5288;1,1980;-2,5740;-0,9473;0,0000;-0,2020;1,6410;0,2434;282,5071;51,0159;281,7336;2,7133;-1,2469;-0,5414;0,0000;
61420;1,474999;14,5697;1,4819;0,0122;4,8615;301,9427;358,4970;True;True;0,2972;1,6053;0,0848;296,0288;35,3687;37,0228;2,2283;-2,0499;0,0852;0,0000;-0,1239;1,5940;0,2341;282,0565;72,0476;270,6563;2,5949;-1,5844;0,1926;0,0000;
61425;1,499999;14,5670;1,4601;0,0890;13,2123;298,7614;359,6862;True;True;0,3698;1,5728;0,0839;297,6306;35,1584;25,0082;2,6809;-0,5273;0,5978;0,0000;-0,0577;1,5556;0,2291;285,4025;34,7566;318,5863;1,9736;-1,1564;-0,3393;0,0000;
61430;1,524999;14,5603;1,4359;0,1664;12,0948;295,3658;1,5956;True;True;0,4238;1,5729;0,1026;294,7575;21,0621;40,2487;1,9963;0,5773;0,4615;0,0000;0,0001;1,5256;0,2174;284,0279;26,9832;327,8022;2,1694;-0,8070;-0,2261;0,0000;
61435;1,549999;14,5505;1,4406;0,2310;14,9136;292,5533;3,8799;True;True;0,4743;1,5867;0,1132;291,5575;20,1078;40,1920;1,6604;0,4671;0,3937;0,0000;0,0490;1,5212;0,2098;283,7737;36,9447;307,8593;0,8528;0,6908;-0,4047;0,0000;
61440;1,574999;14,5495;1,4533;0,2624;17,7238;289,1868;5,0997;True;True;0,4920;1,5970;0,1253;294,0347;12,9958;43,9389;0,0912;0,4128;0,1777;0,0000;0,0649;1,5378;0,1964;283,7089;14,8720;337,5002;0,2205;0,6878;-0,5059;0,0000;
61445;1,599999;14,5467;1,4660;0,2737;16,0920;284,3643;4,7873;True;True;0,4890;1,6073;0,1298;292,8680;7,0512;44,8555;-0,2309;0,2362;0,2230;0,0000;0,0731;1,5492;0,1809;285,2097;17,0875;332,9836;0,1661;0,2115;-0,6575;0,0000;
61450;1,624999;14,5499;1,4654;0,2630;17,3206;281,4974;5,2174;True;True;0,4728;1,6017;0,1402;295,4915;8,4963;39,5404;-1,0595;-0,6270;0,3841;0,0000;0,0659;1,5495;0,1603;284,1042;38,2448;303,5279;-0,6664;-0,1876;-0,6252;0,0000;
